504;75;Urszulin;4099;172.1;2;619052
505;75;Włodawa;5753;244.73;2;619062
506;75;Wola Uhruska;3659;150.62;2;619072
507;75;Wyryki;2343;220.13;2;619082
508;76;Adamów;4486;110.67;2;620012
509;76;Grabowiec;3665;128.47;2;620022
510;76;Komarów-Osada;4583;123.8;2;620032
512;76;Łabunie;5979;87.31;2;620052
513;76;Miączyn;5211;156.07;2;620062
514;76;Nielisz;5164;112.26;2;620072
515;76;Radecznica;5177;109.97;2;620082
887;127;Czarny Dunajec;22102;217.36;3;1211033
516;76;Sitno;6577;111.76;2;620092
517;76;Skierbieszów;4797;139.21;2;620102
518;76;Stary Zamość;4948;97.51;2;620112
519;76;Sułów;4153;93.26;2;620122
521;76;Zamość;23685;196.11;2;620142
511;76;Krasnobród;6771;126.89;3;620043
520;76;Szczebrzeszyn;10748;123.5;3;620133
522;76;Zwierzyniec;6237;153.54;3;620153
527;78;Kostrzyn nad Odrą;17885;46.15;1;801011
537;80;Dąbie;4896;170.49;2;802042
542;81;Międzyrzecz;24073;315.36;3;803023
552;82;Nowe Miasteczko;5064;76.87;3;804063
560;84;Dobiegniew;6271;351.27;3;806013
571;86;Łagów;4801;199.13;2;808022
575;86;Zbąszynek;8101;94.07;3;808063
577;89;Bojadła;3213;102.27;2;809022
576;89;Babimost;6089;92.78;3;809013
585;90;Gozdnica;2812;23.93;1;810011
592;90;Wymiarki;2134;63.08;2;810082
591;90;Szprotawa;19479;232.31;3;810073
598;91;Lipinki Łużyckie;3275;88.64;2;811052
600;91;Przewóz;3043;178.3;2;811072
601;91;Trzebiel;5543;166.49;2;811082
602;91;Tuplice;2967;65.85;2;811092
603;91;Żary;12366;293.91;2;811102
597;91;Jasień;6783;126.83;3;811043
599;91;Lubsko;17586;182.97;3;811063
607;79;Gorzów Wielkopolski;118011;85.73;1;861011
608;88;Zielona Góra;139667;278.27;1;862011
610;92;Bełchatów;12588;201.06;2;1001022
1652;238;Pruszcz Gdański;31791;16.46;1;2204011
1848;278;Czerwionka-Leszczyny;40538;114.61;3;2412013
2198;359;Dąbie;5857;130.33;3;3009043
1058;149;Latowicz;5204;114.03;3;1412103
1117;158;Bodzanów;7895;136.33;3;1419023
1222;171;Jastrząb;5128;54.53;3;1430023
1247;175;Jadów;7141;116.56;3;1434063
1884;287;Włodowice;5167;76.78;3;2416093
1949;294;Łopuszno;8787;177.01;3;2604083
1955;294;Piekoszów;16783;102.97;3;2604143
2270;345;Miasteczko Krajeńskie;3026;70.91;3;3019053
1;1;Bolesławiec;37522;22.85;1;201011
2477;133;Żabno;18555;101.57;3;1216153
699;106;Gidle;5800;116.01;2;1012032
713;107;Cielądz;3932;92.97;2;1013032
704;106;Lgota Wielka;4229;63.06;2;1012082
710;106;Żytno;4849;197.66;2;1012142
718;108;Błaszki;14120;201.38;3;1014023
712;107;Biała Rawska;10997;208.3;3;1013023
722;108;Goszczanów;5182;121.68;2;1014062
744;111;Rzeczyca;4448;107.9;2;1016082
730;110;Godzianów;2587;44.06;2;1015032
739;111;Budziszewice;2098;30.14;2;1016032
750;112;Konopnica;3586;83.07;2;1017032
748;112;Biała Druga;5360;73.98;2;1017012
749;112;Czarnożyły;4423;69.88;2;1017022
753;112;Ostrówek;4414;101.16;2;1017062
751;112;Mokrsko;5144;77.65;2;1017042
752;112;Osjaków;4652;101.1;2;1017052
757;112;Wierzchlas;6458;118.87;2;1017102
754;112;Pątnów;6256;114.63;2;1017072
755;112;Skomlin;3212;55.23;2;1017082
759;113;Czastary;3892;62.67;2;1018022
756;112;Wieluń;30154;130.67;3;1017093
758;113;Bolesławiec;3969;64.45;2;1018012
763;113;Sokolniki;4985;80.11;2;1018062
760;113;Galewice;6119;135.67;2;1018032
762;113;Łubnice;3908;60.97;2;1018052
767;114;Zapolice;5454;81.49;2;1019032
761;113;Lututów;4619;76.16;3;1018043
764;113;Wieruszów;14179;97.15;3;1018073
769;115;Głowno;13342;19.84;1;1020011
768;114;Zduńska Wola;12212;111.44;2;1019042
766;114;Szadek;7113;151.68;3;1019023
773;115;Głowno;4680;104.77;2;1020052
770;115;Ozorków;18488;15.46;1;1020021
771;115;Zgierz;54550;42.33;1;1020031
777;115;Zgierz;15999;199.06;2;1020092
774;115;Ozorków;7209;95.51;2;1020062
775;115;Parzęczew;5239;103.89;2;1020072
783;99;Łódź;664860;293.25;1;1061011
772;115;Aleksandrów Łódzki;34527;116.43;3;1020043
776;115;Stryków;12985;157.9;3;1020083
786;116;Bochnia;28778;29.89;1;1201011
784;104;Piotrków Trybunalski;68270;67.24;1;1062011
785;109;Skierniewice;45933;34.6;1;1063011
803;118;Babice;9038;54.26;2;1203022
794;116;Żegocina;5539;34.88;2;1201092
800;117;Iwkowa;6577;47.21;2;1202062
817;120;Gorlice;16992;102.87;2;1205042
806;118;Trzebinia;32851;105.34;3;1203053
812;119;Radgoszcz;7447;88.12;2;1204062
828;121;Luborzyca;17707;82.92;2;1206052
822;120;Sękowa;4893;194.85;2;1205092
824;121;Czernichów;15240;84.22;2;1206012
837;121;Świątniki Górne;11021;20.35;3;1206143
836;121;Sułoszowa;5718;53.38;2;1206132
833;121;Skała;10964;74.83;3;1206103
855;124;Kozłów;4453;85.76;2;1208032
846;123;Laskowa;8137;72.49;2;1207062
850;123;Niedźwiedź;7304;74.24;2;1207102
870;126;Chełmiec;29325;111.92;2;1210022
863;125;Pcim;11128;88.96;2;1209042
868;125;Wiśniowa;7479;67.1;2;1209092
884;126;Stary Sącz;23542;100.88;3;1210163
874;126;Korzenna;14344;106.91;2;1210062
880;126;Nawojowa;8760;50.22;2;1210122
889;127;Jabłonka;18941;212.72;2;1211052
885;127;Nowy Targ;33130;51.07;1;1211011
888;127;Maniowy;7632;62.08;2;1211042
892;127;Łapsze Niżne;9221;125.79;2;1211082
890;127;Krościenko nad Dunajcem;6705;57.18;2;1211062
891;127;Lipnica Wielka;6088;67.39;2;1211072
895;127;Raba Wyżna;14507;89.02;2;1211112
893;127;Nowy Targ;24065;207.72;2;1211092
894;127;Ochotnica Dolna;8403;141.18;2;1211102
896;127;Rabka-Zdrój;16757;69.16;3;1211123
897;127;Spytkowice;4664;32.21;2;1211132
898;127;Szaflary;11189;54.29;2;1211142
900;129;Bolesław;7648;40.76;2;1212032
886;127;Szczawnica;6828;87.9;3;1211023
899;129;Bukowno;9710;64.5;1;1212011
904;129;Wolbrom;22220;146.78;3;1212073
901;129;KLUCZE;14707;119.47;2;1212042
903;129;Trzyciąż;6971;95.72;2;1212062
910;130;Oświęcim;18886;74.81;2;1213062
905;130;Oświęcim;36580;30.14;1;1213011
909;130;Osiek;8159;40.93;2;1213052
906;130;Brzeszcze;20748;45.64;3;1213023
911;130;Polanka Wielka;4318;23.89;2;1213072
912;130;Przeciszów;6478;35.44;2;1213082
913;130;Zator;9113;51.63;3;1213093
907;130;Chełmek;12478;27.29;3;1213033
908;130;Kęty;33432;76.44;3;1213043
915;131;Koszyce;5283;66.05;3;1214023
914;131;Koniusza;9063;88.53;2;1214012
917;131;Pałecznica;3522;47.87;2;1214042
916;131;Nowe Brzesko;5694;54.42;3;1214033
918;131;Proszowice;15719;100.04;3;1214053
693;105;Poddębice;14742;224.54;3;1011033
979;139;Opinogóra Górna;5820;139.04;2;1402072
996;141;Gostynin;17498;32.39;1;1404011
983;140;Łaskarzew;4547;15.35;1;1403021
1011;143;Grójec;26232;121.34;3;1406053
1001;142;Milanówek;16520;13.44;1;1405011
1017;144;Garbatka-Letnisko;4817;73.83;2;1407012
1010;143;Goszczyn;2875;57.5;2;1406042
1013;143;Mogielnica;8300;140.93;3;1406073
1022;144;Magnuszew;6473;140.93;2;1407062
1014;143;Nowe Miasto nad Pilicą;7294;158.52;3;1406083
1018;144;Głowaczów;6767;185.85;2;1407022
1016;143;Warka;19335;202.39;3;1406113
1025;145;Jabłonna;22605;64.81;2;1408022
1019;144;Gniewoszów;3813;84.1;2;1407032
1023;144;Sieciechów;3779;62.5;2;1407072
1020;144;Grabów Nad Pilicą;4044;124.72;2;1407042
1030;146;Ciepielów;5277;135.13;2;1409022
1021;144;Kozienice;28220;244.02;3;1407053
1026;145;Nieporęt;16806;96.06;2;1408032
1024;145;Legionowo;52995;13.54;1;1408011
1034;146;Solec nad Wisłą;4623;129.81;3;1409063
1027;145;Serock;16905;110.25;3;1408043
1032;146;Rzeczniów;4092;103.46;2;1409042
1029;146;Chotcza-Józefów;2244;89.77;2;1409012
1039;147;Sarnaki;4278;197.5;2;1410052
1033;146;Sienno;5606;147.17;2;1409052
1035;147;Huszlew;2678;117.73;2;1410012
1031;146;Lipsko;10249;135.27;3;1409033
1042;148;Czerwonka;2553;110.44;2;1411022
1037;147;Olszanka;2777;87.62;2;1410032
1040;147;Stara Kornica;4463;118.84;2;1410062
1038;147;Platerów;4537;129.5;2;1410042
1048;148;Rzewnie;2446;111.77;2;1411082
1036;147;Łosice;10612;121.29;3;1410023
1043;148;Karniewo;4904;129.06;2;1411032
1041;148;Maków Mazowiecki;9106;10.28;1;1411011
1062;149;Stanisławów;7004;106.27;2;1412142
1045;148;Młynarze;1626;74.86;2;1411052
1049;148;Sypniewo;2996;128.44;2;1411092
1046;148;Płoniawy-Bramura;5016;134.84;2;1411062
1077;151;Nasielsk;19374;205.76;3;1414043
1047;148;Różan;4292;84.58;3;1411073
1064;150;Mława;30869;34.8;1;1413011
1053;149;Dębe Wielkie;11514;77.73;2;1412052
1102;155;Józefów;20998;23.92;1;1417011
1068;150;Strzegowo;7159;214.21;2;1413052
1083;152;Goworowo;7926;219.1;2;1415042
1072;150;Wieczfnia Kościelna;3719;119.73;2;1413092
1122;158;Łąck;5359;93.99;2;1419072
1088;152;Olszewo-Borki;10960;196.73;2;1415092
1107;155;Osieck;3639;67.97;2;1417062
1091;154;Ostrów Mazowiecka;21834;22.27;1;1416011
1139;159;Płońsk;8266;126.91;2;1420092
1112;156;Lesznowola;35219;69.3;2;1418032
1126;158;Słubice;4166;95.86;2;1419112
1113;156;Piaseczno;95740;128.25;3;1418043
1148;160;Raszyn;22803;43.92;2;1421062
1121;158;Gąbin;11062;146.21;3;1419063
1138;159;Nowe Miasto;4579;117.85;3;1420083
1133;159;Baboszewo;7512;162.23;2;1420032
1152;161;Jednorożec;6675;234.91;2;1422042
1146;160;Reguły;19123;34.74;2;1421042
1145;160;Brwinów;29643;69.3;3;1421033
1147;160;Nadarzyn;17151;73.45;2;1421052
1156;162;Borkowice;4076;85.79;2;1423012
1149;161;Przasnysz;16544;25.16;1;1422011
1153;161;Krasne;3370;101.35;2;1422052
1151;161;Czernice Borowe;3569;120.18;2;1422032
1160;162;Potworów;4014;82.38;2;1423052
1155;161;Przasnysz;6978;181.5;2;1422072
1157;162;Gielniów;4323;79.19;2;1423022
1150;161;Chorzele;9419;370.77;3;1422023
1164;163;Gzy;3607;104.46;2;1424012
1158;162;Klwów;3145;86.72;2;1423032
1162;162;Rusinów;4070;82.77;2;1423072
1159;162;Odrzywół;3426;99.19;2;1423042
1169;163;Winnica;4016;115.07;2;1424062
1163;162;Wieniawa;5119;103.98;2;1423082
1165;163;Obryte;4403;139.73;2;1424022
1161;162;Przysucha;11117;181.49;3;1423063
1172;165;Gózd;9201;77.95;2;1425022
1166;163;Pokrzywnica;5142;120.52;2;1424032
1170;163;Zatory;4726;119.95;2;1424072
1168;163;Świercze;4485;93.37;2;1424052
1167;163;Pułtusk;24217;134.13;3;1424043
1171;165;Pionki;16564;18.4;1;1425011
961;137;Kłaj;11060;64.77;2;1219032
987;140;Łaskarzew;5290;87.62;2;1403062
965;128;Nowy Sącz;80979;57.6;1;1262011
1015;143;Pniewy;4813;102.32;2;1406092
970;138;Stara Błotnica;5459;96.05;2;1401042
993;140;Trojanów;7133;151.35;2;1403122
974;139;Ciechanów;7389;140.54;2;1402022
1212;170;Sokołów Podlaski;18502;17.51;1;1429011
1239;174;Sadowne;5561;144.74;2;1433072
1219;170;Sokołów Podlaski;5843;136.62;2;1429082
1229;173;Leszno;10928;125.07;2;1432042
1256;176;Rząśnik;6851;167.43;2;1435032
1231;173;Ożarów Mazowiecki;30129;71.25;3;1432063
1242;175;Kobyłka;27580;19.64;1;1434011
1284;180;Lewin Brzeski;12580;159.64;3;1601043
1250;175;Radzymin;30302;129.53;3;1434093
1260;177;Kazanów;4332;94.92;2;1436012
1267;178;Lubowidz;6395;190.79;3;1437033
1266;178;Kuczbork-Osada;4351;121.59;2;1437022
1291;182;Kędzierzyn-Koźle;56033;123.71;1;1603011
1272;179;Mszczonów;11384;151.98;3;1438023
1288;181;Branice;6343;121.63;2;1602022
1289;181;Głubczyce;21284;294.33;3;1602033
1287;181;Baborów;5786;117.05;3;1602013
1296;182;Reńska Wieś;8119;98.09;2;1603062
1290;181;Kietrz;10194;139.65;3;1602043
1292;182;Bierawa;7530;118.53;2;1603022
1294;182;Pawłowiczki;7121;153.56;2;1603042
1293;182;Cisek;5392;71.08;2;1603032
1308;185;Pokój;5086;132.87;2;1606032
1295;182;Polska Cerekiew;3788;60.16;2;1603052
1299;183;Lasowice Wielkie;6416;210.97;2;1604032
1298;183;Kluczbork;34570;216.96;3;1604023
1297;183;Byczyna;8811;182.91;3;1604013
1304;184;Walce;5199;69.23;2;1605042
1300;183;Wołczyn;12517;240.99;3;1604043
1305;184;Zdzieszowice;14328;57.42;3;1605053
1301;184;Gogolin;11699;100.5;3;1605013
1307;185;Namysłów;26456;290.05;3;1606023
1306;185;Domaszowice;3505;114.04;2;1606012
1317;186;Paczków;11680;79.98;3;1607073
1309;185;Świerczów;3112;110.34;2;1606042
1312;186;Kamiennik;3236;89.4;2;1607022
1310;185;Wilków;4235;100.68;2;1606052
1319;186;Skoroszyce;5965;103.8;2;1607092
1335;189;Popielów;7744;175.49;2;1609092
1314;186;Łambinowice;7294;123.94;2;1607042
1311;186;Głuchołazy;22775;168.09;3;1607013
1345;191;Jemielnica;7021;113.46;2;1611022
1320;187;Dobrodzień;9188;162.74;3;1608013
1334;189;Ozimek;18561;125.66;3;1609083
1328;189;Dąbrowa;8166;114.08;2;1609022
1368;195;Jarosław;35945;34.61;1;1804011
1350;191;Zawadzkie;10657;82.14;3;1611073
1340;190;Biała;10037;196.09;3;1610013
1359;193;Jasienica Rosielna;7619;57.06;2;1802052
1381;196;Dębowiec;8789;86.47;2;1805032
1354;192;Ustrzyki Dolne;16525;478.71;3;1801083
1365;194;Jodłowa;5279;59.92;2;1803052
1398;199;Jedlicze;15005;58.56;3;1807043
1373;195;Pawłosiów;8480;47.43;2;1804062
1386;196;Osiek Jasielski;5220;60.4;2;1805082
1378;195;Wiązownica;11662;244.2;2;1804112
1390;197;Kolbuszowa;24365;170.84;3;1806023
1407;201;Kuryłówka;5543;141.96;2;1808032
1394;197;Dzikowiec;6333;121.57;2;1806062
1400;199;Krościenko Wyżne;5408;15.34;2;1807062
1413;202;Lubaczów;8998;202.84;2;1809042
1503;200;Baligród;3069;158.19;2;1821012
1408;201;Leżajsk;19956;198.92;2;1808042
1506;200;Olszanica;4740;93.55;2;1821042
1410;202;Lubaczów;11515;25.74;1;1809011
1420;203;Czarna;11962;78.07;2;1810032
1409;201;Nowa Sarzyna;21109;143.83;3;1808053
1412;202;Horyniec-Zdrój;4431;203.11;2;1809032
1411;202;Cieszanów;6860;219.41;3;1809023
1416;202;Stary Dzików;4050;155.69;2;1809072
1418;203;Łańcut;17691;19.42;1;1810011
1417;202;Wielkie Oczy;3690;146.2;2;1809082
1414;202;Narol;7660;203.47;3;1809053
1423;203;Rakszawa;7296;66.46;2;1810062
1415;202;Oleszyce;6170;151.85;3;1809063
1419;203;Białobrzegi;8684;56.14;2;1810022
1426;204;Borowa;5322;55.32;2;1811022
1421;203;Łańcut;21772;106.3;2;1810042
1424;203;Żołynia;7025;56.71;2;1810072
1422;203;Markowa;6366;68.74;2;1810052
1433;204;Tuszów Narodowy;8295;89.24;2;1811092
1427;204;Czermin;7039;80.21;2;1811032
1425;204;Mielec;57801;46.89;1;1811011
1429;204;Mielec;13551;122.72;2;1811052
1428;204;Gawłuszowice;2709;34.01;2;1811042
1430;204;Padew Narodowa;5182;71.25;2;1811062
1432;204;Radomyśl Wielki;14230;159.78;3;1811083
1434;204;Wadowice Górne;7589;86.9;2;1811102
1431;204;Przecław;11996;134.19;3;1811073
1203;168;Zawidz Kościelny;5984;185.85;2;1427072
1223;171;Mirów Stary;3770;53.06;2;1430032
1208;169;Nowa Sucha;6790;90.16;2;1428052
1302;184;Krapkowice;21817;97.35;3;1605023
1303;184;Strzeleczki;7230;117.35;2;1605032
1446;206;Krzywcza;4582;94.98;2;1813052
1463;209;Ropczyce;27261;139.07;3;1815033
1451;206;Żurawica;12688;95.85;2;1813102
1455;208;Jawornik Polski;4282;62.93;2;1814042
1488;213;Stalowa Wola;56819;82.52;1;1818011
1458;208;Sieniawa;6760;127.42;3;1814073
1472;210;Hyżne;6944;51.25;2;1816072
1471;210;Głogów Małopolski;19333;141.41;3;1816063
1477;210;Świlcza;16547;108.18;2;1816122
1521;218;Dobrzyniewo Duże;10082;161.11;2;2002032
1483;212;Komańcza;4233;387.69;2;1817042
1493;213;Zaleszany;11006;87.17;2;1818062
1511;215;Tarnobrzeg;44529;85.4;1;1864011
1496;214;Niebylec;10376;104.43;2;1819032
1539;220;Orla;2477;159.9;2;2003062
1517;217;Płaska;2370;372.71;2;2001062
1519;218;Choroszcz;17183;163.79;3;2002013
1532;218;Zabłudów;9831;339.75;3;2002143
1527;218;Supraśl;17260;188.55;3;2002093
1544;221;Radziłów;4421;199.54;2;2004032
1538;220;Brańsk;5323;227.41;2;2003052
1540;220;Rudka;1700;70.28;2;2003072
1542;221;Grajewo;21303;18.95;1;2004011
1541;220;Wyszki;3987;206.2;2;2003082
1549;222;Białowieża;2086;203.12;2;2005022
1543;221;Grajewo;5524;308.27;2;2004022
1547;221;Wąsosz;3372;118.01;2;2004062
1546;221;Szczuczyn;5840;115.57;3;2004053
1545;221;Rajgród;4720;207.15;3;2004043
1556;222;Narewka;3241;339;2;2005092
1548;222;Hajnówka;19487;21.29;1;2005011
1550;222;Czeremcha;2787;96.83;2;2005032
1553;222;Hajnówka;3681;292.92;2;2005062
1551;222;Czyże;1845;134.5;2;2005042
1560;223;Mały Płock;4438;139.85;2;2006042
1555;222;Narew;3302;241.53;2;2005082
1554;222;Kleszczele;2215;142.87;3;2005073
1558;223;Grabowo;3275;128.6;2;2006022
1557;223;Kolno;9942;25.07;1;2006011
1567;225;Piątnica;10303;219.05;2;2007052
1559;223;Kolno;7995;282.24;2;2006032
1562;223;Turośl;4845;198.81;2;2006062
1564;225;Łomża;11864;206.95;2;2007022
1561;223;Stawiski;5648;165.55;3;2006053
1563;225;Jedwabne;4970;159.21;3;2007013
1565;225;Miastkowo;4054;114.85;2;2007032
1568;225;Przytuły;1941;71.16;2;2007062
1570;225;Wizna;3685;133.37;2;2007082
1569;225;Śniadowo;5133;162.98;2;2007072
1572;226;Goniądz;4690;376.57;3;2008013
1571;225;Zbójna;4036;185.78;2;2007092
1566;225;Nowogród;3925;101.2;3;2007043
1576;226;Krypno;3760;112.3;2;2008052
1573;226;Jasionówka;2491;96.81;2;2008022
1585;228;Drohiczyn;5837;207.89;3;2010023
1578;226;Trzcianne;4009;331.85;2;2008072
1575;226;Knyszyn;4532;127.19;3;2008043
1584;228;Siemiatycze;13639;36.25;1;2010011
1580;227;Giby;2524;323.24;2;2009022
1616;232;Kobylin-Borzymy;2977;119.44;2;2013052
1589;228;Milejczyce;1668;151.46;2;2010062
1599;229;Sidra;3104;174.09;2;2011072
1605;230;Jeleniewo;3125;131.38;2;2012032
1600;229;Sokółka;24353;313.57;3;2011083
1642;235;Chojnice;19259;458.19;2;2202032
1609;230;Suwałki;7946;264.61;2;2012072
1621;232;Wysokie Mazowieckie;5485;166.26;2;2013102
1634;234;Lipnica;5157;308.97;2;2201052
1629;231;Suwałki;68839;65.51;1;2063011
1663;240;Sierakowice;20599;182.25;2;2205042
1639;234;Tuchomie;4148;110.18;2;2201102
1645;236;Człuchów;13270;12.78;1;2203011
1654;238;Kolbudy;20468;82.61;2;2204032
1646;236;Czarne;8672;234.89;3;2203023
1673;241;Lipusz;3736;109;2;2206062
1658;238;Suchy Dąb;4245;84.82;2;2204072
1667;240;Żukowo;48511;164.02;3;2205083
1671;241;Kościerzyna;16016;309.89;2;2206042
1670;241;Karsin;6144;169.41;2;2206032
1678;242;Kwidzyn;11337;207.3;2;2207032
1672;241;Liniewo;4476;109.91;2;2206052
1674;241;Nowa Karczma;7139;113.39;2;2206072
1676;242;Kwidzyn;37513;21.54;1;2207011
1675;241;Stara Kiszewa;6766;212.7;2;2206082
1684;243;Cewice;7448;187.61;2;2208032
1677;242;Gardeja;8139;192.68;2;2207022
1680;242;Ryjewo;5685;103.71;2;2207052
1682;243;Lębork;34365;17.86;1;2208011
1679;242;Prabuty;12377;197.11;3;2207043
1683;243;Łeba;3172;16.56;1;2208021
1685;243;Nowa Wieś Lęborska;13551;270.53;2;2208042
1687;244;Malbork;37341;17.16;1;2209011
1686;243;Wicko;5594;214.97;2;2208052
1441;205;Ulanów;7973;119.41;3;1812073
1443;206;Dubiecko;8865;154.25;3;1813023
1444;206;Fredropol;5248;159.53;2;1813032
1694;245;Nowy Dwór Gdański;17077;213.13;3;2210023
1700;246;Puck;10787;4.79;1;2211031
1702;246;Kosakowo;19888;50.15;2;2211052
1703;246;Krokowa;10508;213.69;2;2211062
1704;246;Puck;28006;237.47;2;2211072
1699;246;Jastarnia;3550;9.86;3;2211023
1701;246;Władysławowo;14681;42.17;3;2211043
1705;248;Ustka;14161;11.09;1;2212011
1706;248;Damnica;5778;167.67;2;2212022
1708;248;Główczyce;8440;322.28;2;2212042
1710;248;Kobylnica;13741;243.88;2;2212062
1713;248;Smołdzino;3084;263.02;2;2212092
1717;250;Starogard Gdański;45991;25.28;1;2213031
1724;250;Skórcz;4351;96.86;2;2213102
1715;250;Czarna Woda;3089;27.73;3;2213013
1747;251;Stary Targ;5978;141.32;2;2216042
1730;252;Morzeszczyn;3367;91.18;2;2214032
1734;253;Reda;28428;33.46;1;2215011
1738;253;Gniewino;7401;176.3;2;2215052
1743;253;Wejherowo;29602;194.2;2;2215102
1752;249;Sopot;32743;17.36;1;2264011
1755;254;Wojkowice;8574;12.78;1;2401031
1759;254;Siewierz;12712;113.92;3;2401073
1765;255;Jasienica;24978;91.65;2;2402052
1862;257;Bieruń;19087;40.53;1;2414011
1865;257;Bojszowy;8269;34.66;2;2414042
1775;260;Chybie;9633;31.75;2;2403052
1779;260;Istebna;12178;84.32;2;2403092
1784;262;Dąbrowa Zielona;3672;100.18;2;2404022
1790;262;Kruszyna;4700;93.29;2;2404082
1795;262;Poczesna;12537;59.93;2;2404132
1783;262;Blachownia;12667;66.61;3;2404013
1801;265;Gierałtowice;12504;38.3;2;2405032
1802;265;Pilchowice;12427;69.93;2;2405042
1803;265;Rudziniec;10866;158.81;2;2405052
1806;265;Wielowieś;5855;116.14;2;2405082
1804;265;Sośnicowice;8941;116.57;3;2405063
1805;265;Toszek;9283;99.87;3;2405073
1809;269;Lipie;6024;99.05;2;2406032
1810;269;Miedźno;7434;112.76;2;2406042
1811;269;Opatów;6648;73.48;2;2406052
1812;269;Panki;4892;54.94;2;2406062
1813;269;Zawady;5791;102.29;2;2406072
1814;269;Przystajń;5721;88.81;2;2406082
1815;269;Wręczyca Wielka;17722;148.26;2;2406092
1807;269;Kłobuck;19881;130.03;3;2406013
1808;269;Krzepice;8656;78.98;3;2406023
1817;270;Boronów;3316;57.47;2;2407022
1818;270;Ciasna;7308;133.99;2;2407032
1819;270;Herby;6492;85.88;2;2407042
1820;270;Kochanowice;6929;79.94;2;2407052
1821;270;Koszęcin;11932;128.87;2;2407062
1822;270;Pawonków;6519;119.03;2;2407072
1823;270;Woźniki;9443;127.6;3;2407083
1824;271;Łaziska Górne;21432;20.11;1;2408011
1825;271;Mikołów;41314;79.21;1;2408021
1826;271;Orzesze;21687;83.71;1;2408031
1827;271;Ornontowice;6157;15.19;2;2408042
1828;271;Wyry;8896;34.62;2;2408052
1829;273;Myszków;30072;73.6;1;2409011
1831;273;Niegowa;5416;87.96;2;2409032
1832;273;Poraj;10705;57.04;2;2409042
1830;273;Koziegłowy;14186;159.63;3;2409023
1834;275;Goczałkowice-Zdrój;6624;47.56;2;2410012
1835;275;Kobiór;5084;48.17;2;2410022
1836;275;Miedźna;16151;50.27;2;2410032
1837;275;Pawłowice;17664;75.69;2;2410042
1839;275;Suszec;12584;75.06;2;2410062
1838;275;Pszczyna;52786;174.67;3;2410053
1840;276;Racibórz;50743;75.04;1;2411011
1841;276;Kornowac;5114;26.2;2;2411022
1846;276;Pietrowice Wielkie;6518;67.95;2;2411072
1850;278;Jejkowice;4155;7.64;2;2412032
1854;283;Miasteczko Śląskie;7044;67.94;1;2413021
1859;283;Świerklaniec;12887;44.7;2;2413072
1869;285;Rydułtowy;20561;14.94;1;2415031
1874;285;Marklowice;5371;13.75;2;2415082
1878;287;Irządze;2529;70.99;2;2416032
1888;289;Gilowice;6245;28.09;2;2417032
1892;289;Łękawica;4502;42.73;2;2417072
1897;289;Ślemień;3526;44.95;2;2417122
1900;289;Węgierska Górka;14599;76.5;2;2417152
1905;263;Dąbrowa Górnicza;115955;188.73;1;2465011
1910;272;Mysłowice;72124;65.67;1;2470011
1914;280;Siemianowice Śląskie;64365;25.51;1;2474011
1921;290;Gnojno;4266;96.32;2;2601022
1922;290;Nowy Korczyn;5548;116.68;3;2601033
1931;291;Nagłowice;4752;117.29;2;2602042
1929;291;Jędrzejów;27062;226.66;3;2602023
1937;292;Bejsce;3910;57.46;2;2603012
1938;292;Czarnocin;3655;69.59;2;2603022
1939;292;Kazimierza Wielka;15431;140.58;3;2603033
1940;292;Opatowiec;3047;68.59;3;2603043
1941;292;Skalbmierz;6238;85.94;3;2603053
1942;294;Bieliny;9994;88.22;2;2604012
1947;294;Górno;14986;83.18;2;2604062
1950;294;Masłów;11786;85.55;2;2604092
1952;294;Mniów;9156;95.25;2;2604112
1698;246;Hel;2909;22.9;1;2211011
1954;294;Nowa Słupia;9061;85.75;3;2604133
1964;295;Radoszyce;8307;146.64;3;2605043
1956;294;Pierzchnica;4776;104.7;3;2604153
1966;295;Słupia;3064;105.75;2;2605062
1961;295;Fałków;4041;132.37;2;2605012
1972;296;Opatów;11009;113.52;3;2606043
1967;295;Smyków;3688;62.09;2;2605072
1968;295;Stąporków;15721;231.67;3;2605083
1974;296;Sadowie;3814;81.81;2;2606062
1969;296;Baćkowice;4637;96.13;2;2606012
1988;299;Sandomierz;21944;28.69;1;2609011
1971;296;Lipnik;4923;81.45;2;2606032
1975;296;Tarłów;4723;163.35;2;2606072
1979;297;Ostrowiec Świętokrzyski;12758;122.16;2;2607032
1970;296;Iwaniska;6208;104.9;3;2606023
2024;304;Bartoszyce;10275;427.22;2;2801032
1985;298;Michałów;4461;112.09;2;2608032
2007;302;Bogoria;7500;122.84;2;2612012
1995;299;Wilczyce;3494;69.56;2;2609082
2056;309;Giżycko;8542;297.06;2;2806042
1997;300;Skarżysko-Kamienna;42458;64.39;1;2610011
2011;302;Połaniec;11190;75.02;3;2612053
2029;305;Braniewo;5473;307.2;2;2802022
2016;303;Krasocin;10270;192.7;2;2613022
2043;324;Gronowo Elbląskie;4881;89.1;2;2804032
2073;312;Srokowo;3476;194.16;2;2808062
2030;305;Frombork;3203;125.56;3;2802033
2046;324;Młynary;4212;157.11;3;2804063
2037;306;Iłowo-Osada;6854;103.77;2;2803032
2130;310;Banie Mazurskie;3330;204.97;2;2818012
2052;308;Kalinowo;6242;284.58;2;2805032
2068;312;Kętrzyn;25933;10.35;1;2808011
